% Model,cyl_test.mph
% Version,COMSOL 6.1.0.252
% Date,"May 11 2023, 17:25"
% Dimension,3
% Nodes,9072
% Expressions,18
% Description,"Displacement field, X-component, Displacement field, Y-component, Displacement field, Z-component"
% Length unit,nm
% X,Y,Z,u (nm) @ lambda=1,v (nm) @ lambda=1,w (nm) @ lambda=1,u (nm) @ lambda=2,v (nm) @ lambda=2,w (nm) @ lambda=2,u (nm) @ lambda=3,v (nm) @ lambda=3,w (nm) @ lambda=3,u (nm) @ lambda=4,v (nm) @ lambda=4,w (nm) @ lambda=4,u (nm) @ lambda=5,v (nm) @ lambda=5,w (nm) @ lambda=5,u (nm) @ lambda=6,v (nm) @ lambda=6,w (nm) @ lambda=6
-6.415314735021199,-7.6709671391956755,487.70411478638044,1.4196177615283578E16,2.2278601535789884E16,-3.270444136696162E16,1.766848892909743E16,-8.710392649053615E15,-5.810381810571227E15,3.9154279067367512E16,6.219530499816E16,-8.508699846611912E16,5.0853384057616824E16,-2.565697995573408E16,-1.5124696684108694E16,7.6191992077381584E16,1.22397111081964912E17,-1.5614076624735504E17,1.02851230602489104E17,-5.2932730977966592E16,-2.7761178312180796E16
-3.3961850639845528,-9.40563272784815,490.00896239340085,8.433463087900293E15,1.7176240554563906E16,-2.6780190259427904E16,1.007331179656255E16,-7.19166910101858E15,4.709379422398801E15,2.40587776528891E16,4.81510132977522E16,-7.0346612508374808E16,3.034710313803606E16,-2.094349316247842E16,1.2363699767771638E16,4.8289015987521568E16,9.5128236237192016E16,-1.304048286848828E17,6.3771197281513496E16,-4.2798938812729312E16,2.2912984312432956E16
-4.968058807609612,-8.678616922305798,489.00945550835775,1.1092397630897902E16,1.935413288171978E16,-2.9817041893856068E16,1.3099123900885538E16,-7.517488487271707E15,2.1491248545561098E13,3.1026837078902332E16,5.4140755544996512E16,-7.79969787628292E16,3.858511181138716E16,-2.213426381729578E16,4.98394564114434E13,6.117487618887796E16,1.0674971195440664E17,-1.43954481067332016E17,7.9600095560345616E16,-4.5652530549343384E16,8.753040451373425E13
-3.396581685711592,-9.405489506255833,488.009206677566,1.154893106061593E16,2.2596911721972096E16,-3.1935009622646432E16,1.552847604875563E16,-1.031280692173384E16,5.615448372380133E15,3.2519999858164964E16,6.277974377510252E16,-8.3192420777688336E16,4.5344897459166936E16,-2.9467898569999008E16,1.4621024654022906E16,6.4509544788132456E16,1.2299524072383168E17,-1.52870747242511072E17,9.2859035422566128E16,-5.9229677881916664E16,2.6861076483489852E16
-1.7232626819200458,-9.85039926749681,487.00883002168706,1.2074739995958746E16,2.5641848840327812E16,-3.2918825832443692E16,1.8615581067567812E16,-1.3303197893586066E16,1.1919524798017266E16,3.4233915652076972E16,7.092240596327084E16,-8.5401708335986576E16,5.3739267016560856E16,-3.7234567260158408E16,3.0914331956465244E16,6.8327605089582856E16,1.38364755842517904E17,-1.56237865636870624E17,1.089670033760704E17,-7.3455910362184976E16,5.6549212879315424E16
-4.965682538614555,-8.679976781403191,486.8789361413893,1.4694952225457734E16,2.5640028402974852E16,-3.5345489958730724E16,1.9447590921056796E16,-1.1158950412185538E16,3.4939738212077816E13,4.0693517618714272E16,7.1009591976359808E16,-9.1645462586119536E16,5.5883594507174208E16,-3.2054044229852164E16,8.195590137298708E13,7.948629252936072E16,1.3870395909310912E17,-1.67562474921373984E17,1.1286143472889256E17,-6.4723627045453864E16,1.424332546996324E14
-8.682323568872242,-4.961578120457795,487.162465071758,1.5980100980944286E16,2.160585845487546E16,-2.9849410193086284E16,2.1680821927860044E16,-8.841500866625457E15,-1.7526481080843226E16,4.3726358852417248E16,6.0934367037341496E16,-7.7482220055745328E16,6.1116914921799656E16,-2.6245919293203076E16,-4.5504464735491264E16,8.4448319454187376E16,1.21034347650723088E17,-1.41842965554069888E17,1.21343033575577088E17,-5.4494796205169512E16,-8.331097600857E16
-9.999999999999998,0,490.00894179411347,9.60664200301211E15,1.0504797142877184E16,-1.3526248619405674E16,1.6743061388171118E16,-6.018080696132919E15,-2.35834656842544E16,2.6997226204097084E16,3.1429403896698316E16,-3.552554781770726E16,4.7063493097226616E16,-1.8003372318190912E16,-6.1952303441629448E16,5.3461839733088008E16,6.56795377294922E16,-6.5852216844459128E16,9.3208756669709504E16,-3.762199101284108E16,-1.14847200552392656E17
-9.850456192781254,-1.7229372577367539,489.0089045366379,1.205015428516223E16,1.3905169710909226E16,-1.9068537100527792E16,1.855093872487146E16,-6.56090293871002E15,-2.2922018956425232E16,3.3407713468704704E16,4.0591349193830368E16,-4.987480659360624E16,5.2143237667677304E16,-1.975725435609274E16,-5.996529316955124E16,6.5329773288492184E16,8.3106166349674736E16,-9.2046452957845184E16,1.03262220951936896E17,-4.1506432767603976E16,-1.10678519084639728E17
-9.999999999999998,0,488.0088672791624,1.271736272030203E16,1.5961076660828544E16,-1.6130075622156222E16,2.2167346485751564E16,-9.14667087951073E15,-2.812567642166934E16,3.5400273451539332E16,4.641426149629644E16,-4.2012669855930824E16,6.1718768976835304E16,-2.6593386974405388E16,-7.327239854073688E16,6.9486451386476344E16,9.471281410352264E16,-7.7195660642872144E16,1.21157855714236432E17,-5.4263036949983944E16,-1.34646131056701136E17
-9.850399613670339,-1.7232607031448335,487.00883002168695,1.5408988675540742E16,1.9828403492394256E16,-2.2389248419056E16,2.44295824725607E16,-9.96930007291483E15,-2.6912688245104684E16,4.2385635005121736E16,5.6706913659575488E16,-5.807715952251776E16,6.7956352345879272E16,-2.908365834508806E16,-6.9824254382251032E16,8.2271021090141504E16,1.14048182011816496E17,-1.062442327034596E17,1.332868526395068E17,-5.9513892688481544E16,-1.27745044402561792E17
-9.405570726422676,-3.3963567701672406,488.0091584659391,1.4291233806476936E16,1.7815885448043106E16,-2.472532409348506E16,2.0311687617052484E16,-7.571388478953435E15,-2.0976376899688468E16,3.9281767987655544E16,5.0988121016927256E16,-6.4404823906615672E16,5.7142870451886912E16,-2.270846275521704E16,-5.4649850497899208E16,7.6193813798257792E16,1.02616737459221056E17,-1.18342908968763776E17,1.1325052763346616E17,-4.7549823400914624E16,-1.00426839456221696E17
-9.40561557814824,-3.396232559188952,486.00892545624475,1.7894063742218814E16,2.4187524284816816E16,-2.8648545719697428E16,2.6650664779245948E16,-1.125782216371815E16,-2.4306100510545852E16,4.883132394878988E16,6.8164595777552504E16,-7.4008978511657344E16,7.4132552624144256E16,-3.2748244660111972E16,-6.2803114723166696E16,9.4060294340475376E16,1.3529739926476504E17,-1.34789007938765904E17,1.45390788617309344E17,-6.684529944357856E16,-1.14390630539453232E17
-9.850373832763559,-1.7234080639265161,485.0087555067361,1.9270721904282396E16,2.6668270661908416E16,-2.5649301091250532E16,3.1198969259221828E16,-1.3911895992681326E16,-3.0831249332808828E16,5.259128661658452E16,7.5072963884983936E16,-6.5984650549001752E16,8.5949052986104464E16,-3.9723672916292576E16,-7.9330457167073008E16,1.01306284877424016E17,1.48852886278437664E17,-1.19633633145874768E17,1.67038257081522848E17,-7.9780362168471856E16,-1.43842125066064944E17
-9.999999999999998,0,486.0087927642115,1.634011018074495E16,2.2356254176052772E16,-1.8690102248726364E16,2.848407009929822E16,-1.281309979498263E16,-3.2590284586590812E16,4.506544671885036E16,6.3727874379068352E16,-4.82794515499962E16,7.8575388330129808E16,-3.6517803487432064E16,-8.4203906374264944E16,8.7688951966867504E16,1.2779246362648504E17,-8.792705553809368E16,1.5290803456409424E17,-7.3223909616532368E16,-1.53367475477248224E17
-7.6692313503471246,-6.417389694794359,486.3971998531257,1.717263144577739E16,2.5314521326641268E16,-3.4320489278526692E16,2.291583092463602E16,-1.0483603148799538E16,-1.2658385271660322E16,4.6924324876844808E16,7.0577433128718072E16,-8.8808298898358576E16,6.4743573120531256E16,-3.0655299078058108E16,-3.2764261090003108E16,9.0501801180873408E16,1.38716665403087248E17,-1.6202649538555312E17,1.28800431942397424E17,-6.285280337255604E16,-5.9784320057356024E16
-8.681102431086549,-4.963714393574953,485.155305528143,1.9805752441990748E16,2.8370587216070324E16,-3.4271456509549788E16,2.84394904669663E16,-1.2770589444474768E16,-2.011192909856206E16,5.381049570133764E16,7.9023855771613808E16,-8.822427378001344E16,7.9188560658479472E16,-3.689356617514816E16,-5.1784637128362664E16,1.03207222259524048E17,1.5517489310042512E17,-1.60064752178093472E17,1.55446865586017248E17,-7.4858524799584464E16,-9.3961463204323952E16
-7.672381758293715,-6.413622857247054,484.34649146116254,2.12859746891611E16,3.2559216367284988E16,-3.918512707403764E16,3.0205290530024564E16,-1.4704784589609538E16,-1.4474748939594106E16,5.7731019174353512E16,8.98111617973932E16,-1.0053620552284872E17,8.41938702719364E16,-4.2027185445265464E16,-3.7147928935926408E16,1.10535251455723952E17,1.74751625684039648E17,-1.81733977542224352E17,1.65426639991833504E17,-8.4474504728508224E16,-6.7158840336782536E16
0,-9.999999999999998,486.0087927642115,1.2820354567810382E16,2.8493456434188988E16,-3.2593704397813756E16,2.2346013138826576E16,-1.6332150511392334E16,1.868720888961656E16,3.6537259763306944E16,7.8600990085782064E16,-8.4211751413462768E16,6.3699824718110856E16,-4.5044612159469832E16,4.8272218536847936E16,7.3260691077673456E16,1.5295717578297024E17,-1.53379481372351968E17,1.2773833507378008E17,-8.7650394627044624E16,8.7913699668577552E16
-3.3966629196038434,-9.405460170060172,486.008606317917,1.5187618994386478E16,2.8910897533145204E16,-3.7004751315554568E16,2.1930043078228396E16,-1.3965984085536198E16,6.506724158123697E15,4.2274259987293816E16,7.9611804209547632E16,-9.5604994627880448E16,6.2692808334928968E16,-3.9310347436400952E16,1.6802337516100486E16,8.2967926401923728E16,1.54666484857468704E17,-1.74127867659780256E17,1.2603595934617016E17,-7.7947949967932752E16,3.0596403149327724E16
-1.7230555497514477,-9.850435501665432,485.0087555067361,1.5986376489413296E16,3.2395480215619492E16,-3.7710848058678488E16,2.5472131666964284E16,-1.719641147794249E16,1.3656129510987486E16,4.4706862518411352E16,8.882428748044008E16,-9.702734926338696E16,7.2198587351466096E16,-4.7608911357600392E16,3.5127140111793628E16,8.8119779915872528E16,1.71852878496464224E17,-1.75925428565057504E17,1.4403955111348456E17,-9.2968965060530352E16,6.3684442462526328E16
-6.417908905284035,-7.668796860230155,485.6486585594461,1.7994874428436506E16,2.8932225229879964E16,-3.7893175051561024E16,2.4387561593698596E16,-1.258030315818321E16,-6.745449560936631E15,4.9229369260943816E16,7.9949556008110224E16,-9.7751300785033552E16,6.8971028404827992E16,-3.6148276006270808E16,-1.740981001305927E16,9.5053424141275952E16,1.55834461461378784E17,-1.77747451152076512E17,1.37330154704278416E17,-7.300600617698072E16,-3.166425584418798E16
-4.965866592973937,-8.679871484116886,484.89357499866935,1.8573597382923408E16,3.2403456490339884E16,-4.0398346222272728E16,2.6302059869597712E16,-1.5089563124464574E16,3.954676468128962E13,5.0975075905590024E16,8.894173811300032E16,-1.0388905701019576E17,7.4305789148366992E16,-4.2615335419179976E16,9.301296935882881E13,9.8722504198481392E16,1.722565411574464E17,-1.88266147055575328E17,1.47803941940148864E17,-8.47532372254868E16,1.6238171322224825E14
-6.415558897435937,-7.670762936861662,483.6755880455218,2.2134465103155668E16,3.6196861171865512E16,-4.2779463325844344E16,3.1725358388759932E16,-1.6813680402810986E16,-7.602107235888941E15,6.0090596878295784E16,9.9113354681857648E16,-1.09452598389157776E17,8.851357092566616E16,-4.7476667496034296E16,-1.9460510573596096E16,1.15159170042189488E17,1.91502947664296192E17,-1.97244451513233024E17,1.74057967836359136E17,-9.4400535877280784E16,-3.5078090476317404E16
-3.394687328827728,-9.406173395143025,484.0089031484262,1.9332272583100332E16,3.610136227409012E16,-4.197263914270676E16,2.9234357089465452E16,-1.8133026859811956E16,7.389552990809971E15,5.3255264855064152E16,9.8566630057825808E16,-1.0754208911541736E17,8.2235165313546672E16,-5.040007789527636E16,1.8923987922044688E16,1.03500317869976048E17,1.89921732990695552E17,-1.9410257541856848E17,1.62933062555738624E17,-9.8777546889797488E16,3.4148869917346468E16
-9.999999999999998,0,484.00871824926065,2.04675949895252E16,2.9656807668625044E16,-2.1200029325102684E16,3.56806429434175E16,-1.6998597733656082E16,-3.6967371985569536E16,5.5953908144247E16,8.3242590426177072E16,-5.430908998178092E16,9.7564174480019056E16,-4.7703675070713688E16,-9.4721041717619472E16,1.07958907691495728E17,1.64604239570133984E17,-9.8015284275243376E16,1.88260630830965536E17,-9.4323032591650896E16,-1.70964890542002304E17
-9.406092948990281,-3.3949102248741836,484.00871824926077,2.1995709868228516E16,3.1456952180480716E16,-3.2492604915204764E16,3.3879671414491764E16,-1.5469979338032258E16,-2.7575544076509456E16,5.9587723357015272E16,8.7522678721141488E16,-8.3244035697108096E16,9.3281990136594032E16,-4.4068480642599688E16,-7.0659828342849272E16,1.1396247128039808E17,1.7167539490493552E17,-1.50240056207265056E17,1.8118573193918096E17,-8.8316758770462096E16,-1.27538108703724688E17
-8.68030057467147,-4.965116507531132,483.01032063470444,2.4445798582550356E16,3.6582736286614536E16,-3.8898458285696648E16,3.664663319116864E16,-1.7545190088101186E16,-2.2819658225527012E16,6.5910226423434216E16,1.00721925284326768E17,-9.9240458299672576E16,1.00870081972097024E17,-4.9661980075520224E16,-5.8232036787241128E16,1.25461636681300112E17,1.95624165999379616E17,-1.78285201036662304E17,1.9585900618141056E17,-9.8955305133172016E16,-1.0462488801687288E17
-9.850373832763548,-1.723408063926581,483.00868099178524,2.363118412542464E16,3.4396881357344204E16,-2.884335970805862E16,3.8845361214456584E16,-1.8367659482844268E16,-3.467149537297072E16,6.3993167912854296E16,9.5577794048522032E16,-7.3583014694521664E16,1.06048332901459088E17,-5.1599836997982424E16,-8.8468452163544848E16,1.22337167754644624E17,1.8723790239003088E17,-1.32188521345283472E17,2.043090587310496E17,-1.02118651530366336E17,-1.58943729933688576E17
-7.672296541642676,-6.413724797424491,482.3418857851921,2.5808722690280652E16,4.0532018377103432E16,-4.3848258460958008E16,3.8220555316506056E16,-1.9349795983273892E16,-1.6196682489357346E16,6.9489989769652888E16,1.10739506028338896E17,-1.11555807007256496E17,1.05332016873270224E17,-5.4384555575069512E16,-4.1217826855612736E16,1.32094331375991808E17,2.13501741905918496E17,-1.99784542148212704E17,2.04753272840167648E17,-1.0767210293325976E17,-7.3825504619233232E16
-1.7232607198433796,-9.85039961074904,483.00868099178524,2.0405883578310364E16,4.0020786780441272E16,-4.2407208599475912E16,3.3221236672786308E16,-2.1593064942347556E16,1.5356035428718498E16,5.6400839504156448E16,1.08818023259643536E17,-1.08201494909630096E17,9.2806970356126576E16,-5.919261211374684E16,3.9170795456324992E16,1.09954075607925392E17,2.088321144388312E17,-1.94390542799251232E17,1.82711636403127296E17,-1.1450279015270328E17,7.0366046246235336E16
0,-9.999999999999998,484.00871824926065,1.7006523358785414E16,3.569203831079376E16,-3.69709520001126E16,2.9645313562162836E16,-2.0459380078568068E16,2.1197368872901452E16,4.7725006207680896E16,9.7594225905589712E16,-9.472980176615496E16,8.32118494208804E16,-5.5931990700417336E16,5.4302987553072536E16,9.4363483796240784E16,1.88316370127686016E17,-1.70979526543994784E17,1.64546322095495456E17,-1.07917566364414064E17,9.8004959140906032E16
0,-9.999999999999998,482.00864373430966,2.1696248676560724E16,4.3755761222156776E16,-4.1258670353382792E16,3.7822530720520232E16,-2.5082643771388864E16,2.3656056946299748E16,6.0112122149262216E16,1.18644399889480784E17,-1.0482889807169272E17,1.0481552371121248E17,-6.7998575559370304E16,6.009306621278836E16,1.17447628750140528E17,2.27067247392233504E17,-1.87449693081593056E17,2.04810439726797344E17,-1.30129171376190848E17,1.07447287591532592E17
-9.999999999999998,0,482.00864373430966,2.5091166635770924E16,3.7835155966290304E16,-2.3658544370806476E16,4.374335925774596E16,-2.1687600046099996E16,-4.12555963611842E16,6.8020850584626104E16,1.04848957506493808E17,-6.009803715320852E16,1.18611752840586864E17,-6.0089320559194152E16,-1.04821611451052944E17,1.30170278968188544E17,2.04872750872426368E17,-1.07454331019830384E17,2.27006843126025504E17,-1.17405306966776048E17,-1.8743815133268736E17
-8.679752948001353,-4.9660737773075665,481.1454622264993,2.8936927041819892E16,4.4527137464195296E16,-4.2836279759794872E16,4.4587843663414856E16,-2.2163556702255232E16,-2.5123447555034032E16,7.7505240160146432E16,1.2148242434723928E17,-1.08425398298517424E17,1.2161998139966696E17,-6.1865933962932968E16,-6.3605061039999368E16,1.46559864775003168E17,2.33879390355844256E17,-1.9307323094321392E17,2.34090413311511968E17,-1.21705177236436016E17,-1.13272837522113072E17
-7.6707728202573575,-6.415547080335472,480.3577531008922,3.0764647594324108E16,4.9267879068720888E16,-4.8369332119521528E16,4.699936272846624E16,-2.4437114310774516E16,-1.7854024797569466E16,8.224842778920696E16,1.33428311202489968E17,-1.22018843979544464E17,1.28233524308122608E17,-6.7763207886800872E16,-4.5052157575248648E16,1.55236912634489344E17,2.55038364823575584E17,-2.16452258870520544E17,2.468739858060456E17,-1.32486816285825584E17,-7.9929373078798832E16
-9.406284155844759,-3.3943804117252165,482.0083398011582,2.6591005937698624E16,3.9602088160473288E16,-3.6259527811887112E16,4.197854427862484E16,-2.0189122229667312E16,-3.0776884824294796E16,7.1515966486183288E16,1.089659566882096E17,-9.2114983882009968E16,1.1450077161332128E17,-5.6597936634406904E16,-7.8201708967458752E16,1.35793839782565232E17,2.11496925286353056E17,-1.647057510350048E17,2.20394696690258304E17,-1.117889116455504E17,-1.3984067627081192E17
-6.4146097630301435,-7.671556660029201,481.6795948715575,2.6810896436116672E16,4.4400336705538584E16,-4.7618719118099336E16,4.0013286722930112E16,-2.1593849996584236E16,-8.456138025061539E15,7.223522378960712E16,1.20524677441377904E17,-1.20809951365908368E17,1.1033571666167096E17,-6.0118142137671208E16,-2.1464879268038948E16,1.37397009570794608E17,2.30910168073545184E17,-2.15680349880632032E17,2.1458696132106736E17,-1.17986984997588528E17,-3.8330231196605848E16
-4.967820175261813,-8.678753522612663,483.0107114742834,2.2708677128421056E16,3.9610988568899904E16,-4.5097856189797504E16,3.3614456565758812E16,-1.9280516221297796E16,3.3945270402851684E13,6.1821359089648168E16,1.07850710726381712E17,-1.15064044231343216E17,9.3730446085650576E16,-5.3746236697002408E16,7.652589855636717E13,1.1879331570462376E17,2.07249700557999232E17,-2.06719033411010272E17,1.84212308666320608E17,-1.05615226059863408E17,1.297665312992688E14
-4.9678275472042115,-8.678749302822323,481.0064394012235,2.7586846608732436E16,4.8118276035863296E16,-4.9997241070377032E16,4.224047664381108E16,-2.4226434175953764E16,3.7569190639894664E13,7.4487364429488896E16,1.29944408158963888E17,-1.26482522415313872E17,1.16391790064278144E17,-6.6736926893943656E16,8.37530450720158E13,1.41979193839979664E17,2.47697419568447968E17,-2.25082038490180256E17,2.26198963813492E17,-1.29682195267635984E17,1.4023476889431814E14
-3.3967600587940976,-9.405425088903801,482.00864374182504,2.397916374596858E16,4.4156745902653912E16,-4.6841977878932736E16,3.7420892641832264E16,-2.279909574408418E16,8.236103217506323E15,6.5431429957488056E16,1.19578008855055568E17,-1.19010141424113808E17,1.03880418264765904E17,-6.2677827164988232E16,2.0914177523889564E16,1.26005657995027952E17,2.28568506049204768E17,-2.12803863479757696E17,2.03306859369385888E17,-1.21568926561704336E17,3.7388164210293176E16
-1.7232607281925634,-9.85039960928841,481.0086064768343,2.5320179131688208E16,4.8501694998561832E16,-4.700428536281148E16,4.1836754905417272E16,-2.648197856157862E16,1.7020635283714286E16,6.9260699973770424E16,1.30824939256155248E17,-1.18915709447399792E17,1.15457394032628112E17,-7.1934374616780008E16,4.3048704624185992E16,1.33687605007371536E17,2.49085756462528768E17,-2.11621172599828832E17,2.24709805684973088E17,-1.3791963634214632E17,7.6600374873994192E16
0,-9.999999999999998,480.00856921935883,2.6876207039426684E16,5.2665778461561784E16,-4.5453707057476096E16,4.6855069106091512E16,-3.0191586997391292E16,2.6062002606859716E16,7.3642248085533488E16,1.41665651756024208E17,-1.14500317394381936E17,1.28413803551151792E17,-8.1196146651398016E16,6.5639228493787944E16,1.42366904067614224E17,2.6898010284890368E17,-2.02774592594697984E17,2.48277131788665568E17,-1.54155020705168288E17,1.16235836865247856E17
