% Model,cyl_test.mph
% Version,COMSOL 6.1.0.252
% Date,"May 11 2023, 15:33"
% Dimension,3
% Nodes,9072
% Expressions,18
% Description,"Displacement field, X-component, Displacement field, Y-component, Displacement field, Z-component"
% Length unit,nm
% X,Y,Z,u (nm) @ lambda=1,v (nm) @ lambda=1,w (nm) @ lambda=1,u (nm) @ lambda=2,v (nm) @ lambda=2,w (nm) @ lambda=2,u (nm) @ lambda=3,v (nm) @ lambda=3,w (nm) @ lambda=3,u (nm) @ lambda=4,v (nm) @ lambda=4,w (nm) @ lambda=4,u (nm) @ lambda=5,v (nm) @ lambda=5,w (nm) @ lambda=5,u (nm) @ lambda=6,v (nm) @ lambda=6,w (nm) @ lambda=6
-9.405462814106608,3.3966555981520727,384.00505831866127,6.696976650180091E8,1.167977399511378E9,-2.9031250463660005E7,1.1677144562847931E9,-6.69639092536585E8,-1.6508128215014365E8,1.1860205943348682E9,2.0729484650943787E9,-2.5106365554277867E7,2.06088629715154E9,-1.1839194116170409E9,-1.4286066408586252E8,1.2555267938658354E9,2.200069984402641E9,2.340617319472942E7,2.171673783887386E9,-1.2505950637687624E9,1.3313740576297121E8
-8.678267687988413,4.968668829336107,383.0050536375309,6.781657091063628E8,1.182660214265248E9,-110404.33341338341,1.1823688254220488E9,-6.779938150137559E8,-1.675121857524564E8,1.195334783351363E9,2.0850060380518491E9,-77673.6802979352,2.0742416092948363E9,-1.1891754198425195E9,-1.4061375791622302E8,1.2530823321353493E9,2.1859443505236287E9,83633.9281398972,2.161017890786146E9,-1.238834345339905E9,1.4558990729980335E8
-9.850412330417164,1.7231880108582098,383.0049552442378,6.780614029206766E8,1.1826800517994213E9,-5.7038874139686845E7,1.182351778502814E9,-6.780996779202813E8,-1.5750170365736124E8,1.1911778172150514E9,2.0857328522078178E9,-4.786204539381439E7,2.073517216552201E9,-1.1933335511060486E9,-1.322145028939903E8,1.243453619704444E9,2.187623335832613E9,4.957094136327136E7,2.1593371416998844E9,-1.2484616143108947E9,1.368973858563756E8
-9.40544387976237,3.3967080275820867,382.00495090427233,6.865263355167762E8,1.1973705753210728E9,-2.899055700965811E7,1.1969770710101683E9,-6.86445125743519E8,-1.6485590581045398E8,1.2003912245140555E9,2.0981211119347298E9,-2.35588932304928E7,2.0857516820150712E9,-1.1982369434700449E9,-1.3406319568767695E8,1.2407672760973177E9,2.174243427842903E9,2.7003220902759966E7,2.1460738621636064E9,-1.2358756250576894E9,1.5361051333820137E8
-7.67329386068647,6.412531584916468,381.706048883856,6.891578383525567E8,1.2016907989280145E9,2.9215648332883853E7,1.20141457517084E9,-6.888354841223482E8,-1.6477336936149213E8,1.2062058733489134E9,2.0995905320873039E9,2.354107304639106E7,2.0914860564803808E9,-1.1965519901672418E9,-1.3269237095197769E8,1.2468650518551939E9,2.1651774704028544E9,-2.7785237670994524E7,2.1468137066038435E9,-1.225004460799573E9,1.566100646003258E8
-6.419793993217897,7.667218862445717,382.4032487264302,6.833135151978081E8,1.1914062293362558E9,5.789712832649057E7,1.191267811653879E9,-6.829640815642813E8,-1.571104523946841E8,1.2024168399345033E9,2.0891823132954671E9,4.769931639490529E7,2.0849784500146825E9,-1.1906424834752104E9,-1.2940316703558779E8,1.2549143253492339E9,2.1703928900300136E9,-5.252200263993614E7,2.160758841792993E9,-1.2279370674841936E9,1.4246628655160335E8
-1.723188010858208,9.850412330417162,383.0049552442378,6.782083584032766E8,1.1824237370790577E9,1.2878235789634375E8,1.182608143199603E9,-6.779527005563049E8,-1.0712163965169059E8,1.19698709978706E9,2.0755993117118762E9,1.0810400747822939E8,2.083650813116001E9,-1.1875239523675158E9,-8.990905435104883E7,1.2569053052971137E9,2.164156774088663E9,-1.1195672245970546E8,2.1828031327117915E9,-1.2350095722316568E9,9.309056718814959E7
-3.3967080275820862,9.40544387976237,382.00495090427233,6.86671851725738E8,1.1971166284494083E9,1.0828993196340157E8,1.1972310794906254E9,-6.862995985419673E8,-1.2763687270453714E8,1.2052011914247105E9,2.089730235159397E9,8.806744174454166E7,2.0941420834775717E9,-1.1934261743096874E9,-1.037870364822684E8,1.251721492222306E9,2.155133418878426E9,-1.0092431942549415E8,2.1651823186802363E9,-1.2249196838024743E9,1.1891398296958728E8
-4.965773746308868,8.679924602234143,383.1866022397304,6.767121337676334E8,1.179859962811867E9,8.476469107162355E7,1.1798443556646872E9,-6.763941552353965E8,-1.44506245115684E8,1.1971410012457237E9,2.0772711815940454E9,7.156341847682726E7,2.0774221115392082E9,-1.1847575786526995E9,-1.2197923516270947E8,1.2616607663788283E9,2.1756247209768405E9,-7.27280079249631E7,2.175977689025621E9,-1.2329138670063174E9,1.239424078708574E8
0,9.999999999999998,382.0049179867623,6.865886393705434E8,1.1970186038537006E9,1.4520518168829143E8,1.1973299374544175E9,-6.863833732297546E8,-8.326485306981035E7,1.2024380258020258E9,2.0864751010473473E9,1.1808123284507562E8,2.0973975170431688E9,-1.1961894928239229E9,-6.770055132511286E7,1.245426439419576E9,2.147718761611443E9,-1.3532102630447003E8,2.1725956325700707E9,-1.2312133383922079E9,7.756502399476464E7
-4.964812957214363,8.680474197869394,385.14438405847653,6.601733261440221E8,1.1511322850212147E9,8.486668792425376E7,1.1511150711537688E9,-6.599858228165336E8,-1.4464350259668222E8,1.1824329097549067E9,2.051891840998749E9,7.593587579741167E7,2.0520389716056726E9,-1.1703630099185636E9,-1.2939987843137218E8,1.2749676392001598E9,2.19866980929274E9,-6.240079276373582E7,2.1990242007387376E9,-1.24602883669286E9,1.0631309180931593E8
-6.415944454891758,7.670440453568732,384.4070888033332,6.663973228410417E8,1.1619930559014008E9,5.804896029079246E7,1.1618997869394493E9,-6.661739082587041E8,-1.5727860361128953E8,1.1877186597779214E9,2.063741146412041E9,5.084821954084396E7,2.0596558210558064E9,-1.176238073933613E9,-1.3773228174423304E8,1.2693626134119527E9,2.195427465835094E9,-4.53694638450537E7,2.1857477331212764E9,-1.242165687969239E9,1.2287183048681425E8
-6.418364075586358,7.668415911596244,380.3847196339256,7.003255514098257E8,1.2209864797250178E9,5.7819724584374376E7,1.220803830272748E9,-6.998506062964214E8,-1.5681027200210908E8,1.2162917378674529E9,2.1131806320408456E9,4.454189577549397E7,2.1088811369113624E9,-1.2042294650415456E9,-1.207677718971199E8,1.238176132379733E9,2.1413676769760525E9,-5.97564041886856E7,2.1318409266423318E9,-1.211459316934426E9,1.6199730819203138E8
-8.678247268526086,4.9687044937608755,381.00461348283284,6.95005228586708E8,1.2120270657535017E9,-109320.15062759862,1.2116208473288743E9,-6.947676412071556E8,-1.6723519316099834E8,1.2092997104386537E9,2.10936497080322E9,-71242.49598880245,2.0983360503033788E9,-1.2029890802069757E9,-1.3156721213193054E8,1.2372073246095326E9,2.158251289836105E9,94086.11556236069,2.1335527545896623E9,-1.223089968338723E9,1.6629110109374037E8
-9.850405933016956,1.7232245804840096,381.0048807292868,6.948533499613379E8,1.2120494222035058E9,-5.6943906349564545E7,1.2115908972453692E9,-6.949150557410692E8,-1.5724149208535817E8,1.2050372772316148E9,2.1101056856594727E9,-4.478222246112453E7,2.097590466655298E9,-1.2072479338472931E9,-1.2370963632035233E8,1.2276683139660318E9,2.159920229850801E9,5.6615862161554046E7,2.131893527738324E9,-1.23263307785033E9,1.5636033163615128E8
-9.405495311884257,3.396565609276998,380.0045423824326,7.033283886107068E8,1.2267171813404522E9,-2.8936877100236524E7,1.2261941151169903E9,-7.032247123131977E8,-1.6453637267553362E8,1.2138428602122552E9,2.1216886634435437E9,-2.1976282367160324E7,2.1090260277322862E9,-1.2116394251490328E9,-1.250476170279334E8,1.2238673246103528E9,2.1446683116717894E9,3.057062875479949E7,2.1167840767175858E9,-1.2190301545524843E9,1.738996418705655E8
-4.966744539456526,8.679369140656409,381.1548826272089,6.938513150796237E8,1.209631252801669E9,8.461049394451882E7,1.2096172172341232E9,-6.933988183177851E8,-1.4428006956811616E8,1.2114807906255617E9,2.1020106880870745E9,6.6911046581786476E7,2.1021634653876495E9,-1.1987856602288043E9,-1.1407827964785253E8,1.245653863901193E9,2.1479299108135962E9,-8.33611902402261E7,2.1482763665104766E9,-1.2171660820538957E9,1.4209963523736206E8
-3.3965656092769865,9.405495311884263,380.00454238243253,7.035243168673927E8,1.2263751584585626E9,1.080817750811757E8,1.2265358589951499E9,-7.030286421735253E8,-1.2738767327277084E8,1.2187671368658621E9,2.1130980488737123E9,8.21461704451027E7,2.1176161428116152E9,-1.2067139073839715E9,-9.680581710621975E7,1.2347115069918888E9,2.1257504100790517E9,-1.1425293168357082E8,2.135702736867273E9,-1.2081839717549808E9,1.3461689657173708E8
-7.673622354813399,6.4121384853813055,379.71076329038186,7.059507226453379E8,1.2309308120311232E9,2.914818472468145E7,1.230570433039818E9,-7.055280752580339E8,-1.6444224037460795E8,1.2195728284136457E9,2.1228061624163916E9,2.1934087224867146E7,2.1145139463338144E9,-1.209696115320449E9,-1.2367143288334818E8,1.2296061786590383E9,2.1351787519568985E9,-3.135989255983833E7,2.1170104603203294E9,-1.2079803136374366E9,1.7681005999592265E8
-8.678420759435319,4.968401465481836,379.0045061665843,7.118079642130481E8,1.2413298817032785E9,-115021.39185533136,1.2408099209273663E9,-7.115054405299808E8,-1.6686449656350037E8,1.222329136011656E9,2.132093910716163E9,-70338.36844322697,2.120813550589325E9,-1.215876388562135E9,-1.2230964020324059E8,1.2192001520901785E9,2.126842581476579E9,112194.97733864466,2.1024227642713768E9,-1.2052457763115218E9,1.8678044173697606E8
-4.966260847342463,8.679645914215241,379.1837783588653,7.10446157089609E8,1.238457336343775E9,8.443735135563959E7,1.23844527595906E9,-7.098641905997739E8,-1.4396659909326398E8,1.224470380654008E9,2.1244158637316597E9,6.231024096360582E7,2.1245745409164932E9,-1.2114895163215847E9,-1.0622065546710229E8,1.2280023100226681E9,2.1174133423953445E9,-9.359289967355363E7,2.1177596386808708E9,-1.1998300776162126E9,1.5952316074341205E8
-1.7232245804840098,9.85040593301696,381.00488072928687,6.950623278334842E8,1.2116845434596996E9,1.285694476041991E8,1.2119552082996275E9,-6.94705847842256E8,-1.0694555661501537E8,1.2109896841561468E9,2.099721712762083E9,1.0115254186073756E8,2.1079732403453636E9,-1.2012945613945732E9,-8.412830817137994E7,1.2409982099870145E9,2.1366671540490258E9,-1.2786591718287168E8,2.1551476814216976E9,-1.2193027969867203E9,1.063229722199347E8
0,9.999999999999998,380.00484347181134,7.034093576649846E8,1.226237992185922E9,1.449238821611797E8,1.2266641620127325E9,-7.031386043636371E8,-8.310346406842105E7,1.2159371449799807E9,2.1097612530764773E9,1.1014232598002647E8,2.1209451348335083E9,-1.2095410440069847E9,-6.314866259540797E7,1.2284852064626703E9,2.1184152532327926E9,-1.531862301045626E8,2.1430452277736852E9,-1.2144179823110802E9,8.780673567211194E7
-1.7228900853690008,9.85046444355479,379.00480621433593,7.118821850488735E8,1.2408873417874753E9,1.2828767397900377E8,1.2412434146148016E9,-7.114260062988387E8,-1.0670386981547691E8,1.2240579904338455E9,2.1222300840641098E9,9.403788587873773E7,2.1306714354333727E9,-1.2141437906160889E9,-7.820582370641078E7,1.2229506073040445E9,2.1055013780456598E9,-1.4361919551552114E8,2.1237771382344291E9,-1.201502443150033E9,1.1941569377105658E8
0,9.999999999999998,378.00476895686046,7.201912360528407E8,1.2553908502732267E9,1.4456150110687038E8,1.2559310508777788E9,-7.1985579297197E8,-8.289586927423395E7,1.228492311777046E9,2.1314170867688563E9,1.0202181252474172E8,2.142847666359893E9,-1.2219573525758574E9,-5.849389822900189E7,1.20942176290249E9,2.0854670438066971E9,-1.7085512993373275E8,2.1097931324886253E9,-1.195530873416639E9,9.793491756531644E7
-3.396405743786857,9.405553041877528,378.0047689568604,7.203326305704774E8,1.2555575512463272E9,1.0781388465644176E8,1.2557646365618694E9,-7.197145825676411E8,-1.2706756841531004E8,1.2313831246227915E9,2.134823808925979E9,7.609284626662187E7,2.1394425158054512E9,-1.2190667796811197E9,-8.966928379424171E7,1.2155736502991383E9,2.092716073458176E9,-1.274317288206805E8,2.1025459812677968E9,-1.189378204114092E9,1.5014082237270153E8
-4.966638275188183,8.67942994922107,377.16138637281097,7.274293377581338E8,1.2679592875530355E9,8.419746295887117E7,1.2679491373198407E9,-7.267162228615007E8,-1.4357198558094057E8,1.2368331490449636E9,2.145735079987571E9,5.747462867407512E7,2.1458991180023365E9,-1.2235746563323069E9,-9.798721203525947E7,1.2077462894541705E9,2.0824095767306213E9,-1.0394864761388712E8,2.0827552334338481E9,-1.1799536549405406E9,1.771929183657451E8
-1.7228900853690692,9.85046444355478,377.00473169938493,7.286585955904022E8,1.2700155569872816E9,1.2793053099930443E8,1.270456301176959E9,-7.281037189740735E8,-1.0640686274925126E8,1.2361703938009214E9,2.1430862465525744E9,8.676386526567757E7,2.151708165680509E9,-1.2260492372757435E9,-7.215699600655071E7,1.2027846918995397E9,2.0706991969120142E9,-1.5917720055948937E8,2.0887332435038116E9,-1.1816295537155552E9,1.3235221565839483E8
-9.405553041877528,3.3964057437868607,378.00476895686046,7.20086574944235E8,1.2559868290175173E9,-2.886737228877308E7,1.2553355164301512E9,-7.199607061213738E8,-1.6412447745397982E8,1.226350356788853E9,2.143602315853419E9,-2.0358354726299275E7,2.130663517874893E9,-1.224100074316912E9,-1.1583057657925622E8,1.2048632220756667E9,2.1113981208172028E9,3.40979456183781E7,2.0838616070677607E9,-1.2000892737698584E9,1.9395175260022593E8
-9.85046444355479,1.7228900853690083,379.00480621433593,7.116116587626039E8,1.2413590515464258E9,-5.6823131440447174E7,1.2407717340029829E9,-7.11696528325055E8,-1.5689093786920512E8,1.2179682665985744E9,2.132849775883332E9,-4.16356309154995E7,2.1200500789655282E9,-1.2202327103662136E9,-1.1500494970393012E8,1.209767636340235E9,2.128492638239271E9,6.359450523533577E7,2.1007820177977297E9,-1.214683548832512E9,1.7561897276734424E8
-6.41869468979474,7.668139179696779,378.3923701799521,7.170797770486137E8,1.2501195496554077E9,5.767508316999907E7,1.249893398911875E9,-7.164823885123132E8,-1.564389130019635E8,1.2290433383703356E9,2.1352390589459498E9,4.1324149104125865E7,2.1308451038439696E9,-1.2167157847104566E9,-1.120584489274305E8,1.2195137424255698E9,2.10903585071021E9,-6.678526565658551E7,2.0996239197582943E9,-1.1931191197404966E9,1.8107642617529717E8
-6.419228092960994,7.667692657543097,376.4022695457843,7.337689729316605E8,1.2791402794962542E9,5.7494752078919165E7,1.278870823242553E9,-7.33050646107272E8,-1.5598309632764986E8,1.240826362554659E9,2.1556192058222833E9,3.8040185068066835E7,2.1511345062017293E9,-1.2282485112550008E9,-1.0317476849283081E8,1.198779164192957E9,2.0731276128236616E9,-7.370764570273663E7,2.0638481169358447E9,-1.1727595416297922E9,1.998894858684794E8
-7.67358144766787,6.412187440024463,377.7060778079038,7.227824324495393E8,1.2602387718380148E9,2.907388069339842E7,1.2597943335120718E9,-7.222598460394899E8,-1.640166536546894E8,1.2320540617514517E9,2.1444783738520348E9,2.0291597051948547E7,2.1360056610878584E9,-1.221961849019213E9,-1.1440548462479775E8,1.2101396139585648E9,2.1013411940986702E9,-3.4920572354325555E7,2.083405203054602E9,-1.1887870937350562E9,1.9687254089702308E8
-8.67950976562971,4.966498789724862,377.004731699385,7.285643713403577E8,1.2705521887204325E9,-151211.80081765444,1.2699197153351185E9,-7.281979098675995E8,-1.6639999968156436E8,1.234400716581587E9,2.1531565396028767E9,-89468.19884620495,2.1416370697623913E9,-1.2278185659537084E9,-1.1285149922178628E8,1.1990831039465563E9,2.0917620240769064E9,169036.48254352369,2.067668132038708E9,-1.185330598728165E9,2.0700814446644923E8
-7.674897960224872,6.410611616697435,375.7218259653348,7.393933838415664E8,1.2891630613996046E9,2.894948330340739E7,1.288636189758914E9,-7.387732684215455E8,-1.6351033976662895E8,1.2434466870635002E9,2.1642664294847827E9,1.860959435503042E7,2.155622642993149E9,-1.2331597447342024E9,-1.0504609189574368E8,1.1887885705794363E9,2.0642525292666132E9,-3.834930495695879E7,2.0465780302495143E9,-1.1677642586978133E9,2.164625656964531E8
-9.85046444355478,1.7228900853690692,377.00473169938493,7.283271758073453E8,1.2705933943399565E9,-5.6664795310398154E7,1.269878186889115E9,-7.284348257408023E8,-1.5645418497703275E8,1.2299532096085014E9,2.1539302995553365E9,-3.841486506184136E7,2.140863238899286E9,-1.2322656442273855E9,-1.0611005198003726E8,1.1897825486563883E9,2.0933808552150323E9,7.048081544626643E7,2.0660520640067613E9,-1.1946322721694765E9,1.9464315995341432E8
-9.405553041877521,3.3964057437868784,376.0046944419095,7.367994767468324E8,1.2851771036892242E9,-2.877891441599272E7,1.2843988273634183E9,-7.36651678224485E8,-1.6362124802668965E8,1.237898832725558E9,2.1638376459359565E9,-1.8703903892522592E7,2.1506388242180367E9,-1.2356043728360708E9,-1.0641813476497044E8,1.183770986713723E9,2.0744644741675422E9,3.757519719165962E7,2.0473350787978332E9,-1.179069922843338E9,2.1373692312387058E8
-9.850464443554788,1.722890085369027,375.00465718443417,7.449906772019016E8,1.299735527896095E9,-5.647501829715753E7,1.29889437155112E9,-7.451207762987522E8,-1.5593030742121267E8,1.2409707445751817E9,2.173311985696665E9,-3.512897497222478E7,2.1599938684679255E9,-1.24332843866864E9,-9.70357214119752E7,1.167736403531438E9,2.0546390952592318E9,7.726699156971894E7,2.0277454105912588E9,-1.1725111726503065E9,2.1338639559111452E8
-8.679509765629724,4.966498789724833,375.004657184434,7.452707601241709E8,1.299687041934971E9,-150728.9823994272,1.2989431572217658E9,-7.448407755117863E8,-1.658430065647376E8,1.2455037591212409E9,2.1725232657258925E9,-81646.23404495172,2.160782141492272E9,-1.2387943749936798E9,-1.0320066960569151E8,1.176889440020744E9,2.0530442693106606E9,184551.97383418746,2.0293366222591622E9,-1.1633549198460076E9,2.269439411542332E8
-3.3964057437868767,9.405553041877521,376.0046944419095,7.370950451216139E8,1.2846615999381695E9,1.0748333230736361E8,1.2849144001712255E9,-7.363561870179023E8,-1.2667792618054424E8,1.243033196454359E9,2.1548819233863864E9,6.990907453984676E7,2.159596143536028E9,-1.2304704098824923E9,-8.238240529497801E7,1.1943237014474478E9,2.0560561291500854E9,-1.404309842727494E8,2.0657463738807619E9,-1.1685173457671745E9,1.654570261983193E8
-6.41941598127586,7.667535357553958,374.403854124295,7.504724058527175E8,1.3081860626160629E9,5.7288917665511586E7,1.3078738559101918E9,-7.496337095392189E8,-1.5543647777467072E8,1.2516799300666506E9,2.1743859787631297E9,3.468403423275531E7,2.169817649075023E9,-1.2388655819025993E9,-9.407866660183908E7,1.1758825400363152E9,2.0334845663903372E9,-8.05575354893964E7,2.024360515417484E9,-1.150295191776824E9,2.184837049640303E8
-7.676873548394693,6.408245666479858,373.7486870376355,7.558538397970642E8,1.3178258164214442E9,2.8793449019231085E7,1.3172179272236526E9,-7.551380490988731E8,-1.6292166380440125E8,1.2538104711445646E9,2.182268610906835E9,1.6900016717398267E7,2.1734639541918874E9,-1.243345022594739E9,-9.556734374140964E7,1.1655375782557986E9,2.0238736247947567E9,-4.167075017099828E7,2.0064923599348E9,-1.1448883410966365E9,2.3563021566678914E8
-4.9664352547195,8.679546120660875,375.1597089457754,7.441862476460084E8,1.2970686731574526E9,8.39223778376814E7,1.297060231727515E9,-7.433441469298438E8,-1.4309534749674055E8,1.2480874345654945E9,2.1651369398279862E9,5.259683327443483E7,2.1653051779968715E9,-1.2345690032901552E9,-8.966710284097786E7,1.1855854014354475E9,2.0441325448515742E9,-1.140618261138706E8,2.0444755661682098E9,-1.1582284647501385E9,1.9442147293233618E8
