% Model,defect_cell_only_meters.mph
% Version,COMSOL 6.1.0.252
% Date,"May 17 2023, 06:32"
% Dimension,3
% Nodes,2823
% Expressions,30
% Description,"Displacement field, X-component, Displacement field, Y-component, Displacement field, Z-component"
% Length unit,m
% x,y,z,u (m) @ lambda=1,v (m) @ lambda=1,w (m) @ lambda=1,u (m) @ lambda=2,v (m) @ lambda=2,w (m) @ lambda=2,u (m) @ lambda=3,v (m) @ lambda=3,w (m) @ lambda=3,u (m) @ lambda=4,v (m) @ lambda=4,w (m) @ lambda=4,u (m) @ lambda=5,v (m) @ lambda=5,w (m) @ lambda=5,u (m) @ lambda=6,v (m) @ lambda=6,w (m) @ lambda=6,u (m) @ lambda=7,v (m) @ lambda=7,w (m) @ lambda=7,u (m) @ lambda=8,v (m) @ lambda=8,w (m) @ lambda=8,u (m) @ lambda=9,v (m) @ lambda=9,w (m) @ lambda=9,u (m) @ lambda=10,v (m) @ lambda=10,w (m) @ lambda=10
0.2595284598214285,0.7906272380228553,0.041492061717588145,-0.19183542494229344,-6.596968512797874E-4,0.5086601458607037,1.5573630116441353,0.05460420445477187,-0.02180559677359349,-9.540818777649301E-4,0.007060326806069135,1.7331742722616277,-4.718154453041829E-4,-0.1423921991994246,0.3377851286459252,0.4316027174003317,-0.4792484633908261,-0.012664663292787407,0.06695260522202867,-0.07498949902262987,-0.16305136062950573,0.011923037326687836,1.4026705665200365,0.005134263080839544,2.372359554293807,0.08711324349192923,0.14202204946086713,-0.7628650803720504,-0.30067723002359764,0.027803496520180954,-0.15500163501355638,-0.05368896626373231,0.19749102857584153
0.21947705614697802,0.8285761026332572,0.056297230652099746,-0.2594854403008587,-5.953683480978242E-4,0.32208086562808275,1.534193334241034,0.04744734350898428,-0.019101620359341046,-9.047732142374054E-4,0.013787139200878486,1.7237439839319222,-7.623980430196063E-4,-0.19093751313312698,0.4752701350226023,0.6072682012914403,-0.2916649988205728,-0.015658587201582422,0.12844454086307297,-0.0633827999307721,-0.14415352313715946,0.010873724097442165,1.3939387158160388,0.008708488325095935,2.3342526165947386,0.07263245805326758,0.11739406060960295,-0.6134186835619002,-0.24874225662943514,0.01796837169410921,-0.17394996228197937,-0.06112040400803042,0.0790427760660717
0.20625,0.9485912525571265,-0.03376095370575063,0.1526541169033343,9.177880092255666E-5,0.2574048585642756,1.3765263856073444,0.07280578529407537,0.009945530728938827,0.002330156721000579,-0.02058115548443494,1.680896287304857,0.0028704021692672337,0.10117512160708308,0.9011922796152873,1.0625673440439936,-0.1785415316894481,0.016234883074798593,-0.1434558420225107,0.02992708773259967,-0.21428120049912455,0.020356778981417592,1.2750688836617494,-0.008609010634441425,2.1079870168962294,0.10252448320506025,-0.054781749675961285,0.22042909422123047,-0.29491527623416564,0.0031955687816379256,-0.020731506787110995,0.04954634972443497,-0.06103821524031836
0.19218749999999998,0.8774489657143043,0.056636689525434554,-0.2593288812129089,-3.837782625274779E-4,0.1946885838592873,1.4846042101935888,0.0390029130659797,-0.012364949262410947,-5.45209666282105E-4,0.02034765484805984,1.7091951199398132,-7.052806830782298E-4,-0.1857401766292934,0.6507284404340153,0.8150238488609635,-0.163824040969637,-0.01352825571001774,0.17656044391523873,-0.037791023119218566,-0.11863347887298965,0.009620788949136037,1.3616651054400242,0.010949296829284576,2.257710468844223,0.05755047411790625,0.06966835969559403,-0.31788947938487055,-0.18984817649359698,0.005896570007336492,-0.10349736225615452,-0.04847912171315638,0.012644301822652916
0.19687499999999997,0.8922851249596692,0.0032938133501421944,-0.014775192225212787,-9.022753965283327E-5,0.2158671005960908,1.4566878912734884,0.04749793936019276,-0.001267392867236955,6.150859548994507E-4,0.001240801219237964,1.7061432394122635,5.751235726778286E-4,-0.009797408937114031,0.7060862306830699,0.8625440321642587,-0.17277573419194028,-8.483447449552235E-4,0.011278633530446926,-0.0019737086831643487,-0.14202897574979945,0.01226255980518265,1.3317435144782683,5.651665808845114E-4,2.2833857319919653,0.06951228115810461,0.004286756999089782,-0.20438412603727663,-0.216106765422119,3.9009145846492706E-4,-0.004891880570328539,-0.00234803183676067,-6.117354378591381E-4
0.2625,0.9142524676472341,-0.0783318429449416,0.35774252329016415,0.001941594511154802,0.5182222126048989,1.4462169468237507,0.12837986669898807,0.04630255451229856,0.005846862517438098,-0.03669590910301675,1.6958151888719726,0.006922343996245942,0.2488102886238552,0.7807653981497308,0.9643544182985516,-0.4108925426226761,0.062427346126218294,-0.2901680657573056,0.1401466719541419,-0.3822256862777654,0.030648592748111592,1.3354898608437724,-0.01882866498019263,2.0577025884023334,0.19250865799527214,-0.26430506410285926,-0.035170253875826535,-0.6155001539693701,-0.00920540051154886,0.04410643710787407,0.21899421709548744,-0.023036998636822723
0.3,0.937305155192828,-0.10101855745511346,0.4604935140953595,0.005145064668035793,0.6898101699509934,1.4258608752313244,0.19200509874090874,0.08437156898720807,0.010307265246244864,-0.053929049881382064,1.6846229782302584,0.012864226242448937,0.3122970978206215,0.8588064849716782,1.059865798756311,-0.5307342471878487,0.1220113139840515,-0.40998911410777156,0.23807970391152636,-0.5676984520507047,0.044113194130770965,1.3280084857751981,-0.027406136817990704,1.8688965234411974,0.2920234191924501,-0.4627741456480668,0.15383607505445981,-0.9369786732878232,-0.0012187203881756817,-0.02619283525287092,0.42476470966809937,-0.08453094819319365
0.2625,0.9479490809131549,-0.061161905872473776,0.27720741563802215,0.0014502305461471937,0.5153684491370017,1.3876279646225145,0.1490758575522033,0.038329539816775685,0.0059753467731755005,-0.03675047492982175,1.6821051178718809,0.00767408808532832,0.18330165099152795,0.899709792089961,1.0700813600626868,-0.3655068402375641,0.05947703256625701,-0.25905839002399056,0.10725836270382189,-0.4348435707946019,0.038351234575143875,1.2845882749152127,-0.016798789425328368,2.0125640953909256,0.21770706033017484,-0.2034233332178782,0.22671733858749787,-0.6388885929363552,0.00939836421229201,-0.03788423017688916,0.18741217492040768,-0.11081130512735314
0.24374999999999997,0.8999204232996851,-0.015703141832151397,0.07196479448839345,1.9012370625472836E-4,0.43171809368435976,1.4475384195599854,0.10115375440526275,0.007182538187382534,0.0015245316963638364,-0.007188222245999158,1.7048940574644644,0.0016429949123998497,0.05064861500714065,0.7349829705926877,0.8902322262532073,-0.3404849764638466,0.009773837011577323,-0.054350498325406775,0.023906052865032005,-0.2972915026603993,0.0251482765167876,1.32032652843461,-0.0037866761014599725,2.224365215200485,0.15122532283713633,-0.04441675890403774,-0.13751740973694904,-0.4619328581480779,-0.002132556647132779,0.01574328575567657,0.03423350465706391,-0.005037345521503879
0.3,0.8770487273610255,-0.05983227649241529,0.27501631109009933,0.0024987192609875497,0.6925649773336583,1.4855892284503798,0.14892941326654163,0.046198570476903664,0.004924081307171484,-0.023191105113108738,1.713609193831684,0.005211431286345391,0.19519061953199246,0.653675346392209,0.8080914038566237,-0.5886794103155905,0.0520433451158302,-0.18419567106861245,0.1460246688195639,-0.4335213866679568,0.03302715050861339,1.3485554091545457,-0.01421614844021651,2.129671970569909,0.2369586437849422,-0.2854351385713266,-0.27296851846895004,-0.7685091102258036,-0.030873077866537105,0.09583579599271365,0.20533948932038337,0.10868317414903589
0.3,0.8226516462083133,-0.008216716061942853,0.038188607007692846,1.644001095607335E-4,0.6947433156855609,1.5291620059672615,0.10524145052984873,0.005533930575171846,0.0010648510370713877,-0.002326690144082968,1.730172513159542,9.03492760302292E-4,0.028432586955861764,0.45800656271174217,0.5700580648541128,-0.6343521645825569,0.004641457361102113,-0.017610170298337467,0.020871234083019215,-0.30504938953169247,0.022624722838175054,1.3720779127872762,-0.0012465134300611862,2.293577836760794,0.17246068272130252,-0.04070147334119789,-0.5777581609569375,-0.5712674990427439,-0.007363006736411355,0.024266259095139468,0.021593693183580304,0.24978033090567645
0.2541609112845859,0.8598504461325284,0.031370779254293615,-0.14392114029811112,-7.166209666071804E-4,0.48158053242526205,1.4978617810979171,0.09078833547183572,-0.016856821069736558,-8.353097397637067E-4,0.010321536298691737,1.718094351512634,-9.13372584179904E-4,-0.10302547448086302,0.5911958867250893,0.7343766249670421,-0.4139865995923115,-0.016714512616877456,0.08833011190408202,-0.05261881905094987,-0.26883791157897186,0.021038945797821788,1.358460157692434,0.006469741088853066,2.286037248243792,0.14015541630731934,0.09989309900231573,-0.4054850120009934,-0.453607291834567,0.011724819985095449,-0.06984424715336181,-0.0636053506067847,0.07867246000582223
0.05859375,1.1525464001615047,-0.06342891969084985,0.2512966127521834,0.009490397481345088,-0.3800999888235968,0.8967411486596898,-0.193082396130022,-0.03756622554747623,-0.022959257687842672,-0.13697043501445053,1.4481853214318934,-0.03852012903534884,0.02446408728165307,1.4221972896430193,1.3051397401105644,0.016869929971494908,-0.07911768179055813,-0.39831070826626974,-0.0644056875012171,0.46219456697074385,-0.08845246815072284,0.9084387846807228,0.0284120466876483,1.2792729218246388,-0.21787157399783855,0.1367299577936754,1.4568599531698334,0.27071911086432393,-0.06149154381689436,-0.4489750777024247,-0.13091441974867915,0.3439556030519961
0,1.1699497673608967,-0.037688841271539264,0.14649921273274866,-0.004956578467011842,-0.5950838692664934,0.8264593932541119,-0.3793391677010208,-0.04551937281623051,-0.02827478567037978,-0.09194943159596501,1.4071486867304401,-0.04877252463678021,-0.010909099030187943,1.4462820111565227,1.2005906181075443,-0.15299849539460156,-0.10132580135392331,-0.22530917543513668,-0.02602946017763869,0.7766309706498734,-0.16038637930021807,0.8121034872391693,0.01900013258817235,1.167184312161657,-0.4341051544304827,0.11270992871183738,1.3545251755166363,0.20546920241384664,-0.10089347252197924,-0.247650286334494,-0.0737032904829216,0.6669201419367387
0.042187499999999996,1.1050928003230096,-0.02685783938169968,0.11251684763948766,0.0015359617004736838,-0.4667596280873277,1.0238779420731532,-0.22531994963574828,-0.021691966700667385,-0.008645386632407576,-0.04716167516106425,1.5425566068538925,-0.01429336183035773,0.03032687998886049,1.3621041227324262,1.3044974803427258,0.07390859189747821,-0.046894593608253134,-0.16362175954019403,-0.03368172873676567,0.5592728607827211,-0.08835867155277702,0.9805838206570199,-0.0010836588528226924,1.5089484776461644,-0.27171588369807265,0.07329122240483497,1.2592390222239551,0.4009920291195214,-0.0407059913669509,-0.163163277521511,-0.07341826237786188,0.4130272739941904
0,1.118049573481856,-0.006593901873275021,0.02805488066596497,-1.307263130943287E-4,-0.637958198857971,0.98717104738729,-0.3484003655573025,-0.008835214788749884,-0.002977950346472976,-0.01295340035776388,1.5358929158242025,-0.005185590060199719,0.005556859726073904,1.4118168539086378,1.2786697231913855,0.015794751012876033,-0.019041467112115903,-0.04085267819382022,-0.009859525872246129,0.804978622160994,-0.1296078027177227,0.9233423668191084,-0.0011772867648155432,1.414560040508183,-0.43156011231829433,0.02445785921293567,1.267580969316297,0.4758692591427452,-0.01781265724764376,-0.04274206404196911,-0.023858323838011463,0.6527692455447236
0.06920396372924927,1.2840370640766772,-0.05036138106577498,0.10419709257669557,0.015394419316268802,-0.17040070285806064,0.3563593442810207,-0.12546587084996516,0.009311864630058285,0.001147505924579673,-0.13911767952687668,0.6888050719004558,-0.010010109615554312,-0.09710639035519676,0.8024771812106374,0.6394017027163215,-0.0826044965523358,0.005221098150670438,-0.1574394695930215,-0.02837663137898395,0.2137014426381155,-0.0831715644518607,0.4518422145634238,-0.034870814308134,0.559829439035361,-0.13873236992326998,0.015412756310306735,0.8753649237873293,8.256994450258768E-4,-0.0012282995299112845,-0.17427732081349442,-0.03784246533440927,0.17649171885189482
0.10013452093417595,1.2613855506690004,-0.1,0.24863573997209312,0.04360681018727898,-0.12792011036158768,0.4459365694231335,-0.07351788010328662,0.00742131583429989,-0.005176395336467262,-0.39909379162172137,0.8573635372933522,-0.019105634226377642,-0.32003399523861387,0.9635673719356873,0.7989264644379405,-0.022517544196971363,-6.511195965642568E-4,-0.36579255993392135,-0.06449114919317721,0.15716731190922933,-0.055633764235302495,0.5176811260602499,-0.061136042688095436,0.6695067071513544,-0.09837331667409846,0.021296757762953346,1.07480198319541,0.046350609572759834,-0.008216479938078338,-0.38717866589893324,-0.06699008844343998,0.12411448989944042
0.052216340156787826,1.2215401016831096,-0.04299643279121177,0.13495815484040027,0.007119014448655785,-0.3225571905959256,0.6168228314568828,-0.2089624878439053,-0.008660675761356922,-0.014745208025384428,-0.11110949115022029,1.1327640369575784,-0.030784965879201067,-0.03666103546358187,1.2476103456682284,1.0033385736744114,-0.10164684904752976,-0.01857904353100037,-0.21392844794696558,-0.029652928177385178,0.397850297689128,-0.11407969805195652,0.6885601760104406,0.016270712841780218,0.9269823687107459,-0.21511605150522972,0.04850993602270903,1.2647029267072443,0.07588417100374213,-0.010684276372177486,-0.24730806131024322,-0.05772963712923068,0.310117115858161
0,1.2244600395948442,-0.03599286558242354,0.11490916322383342,-0.011362348300728823,-0.48613019361966175,0.6149258840298906,-0.3847550538933918,-0.01798872435361628,-0.02033461760239736,-0.08976601129171859,1.1281270458461974,-0.04286854576436206,-0.031028667218195746,1.2641446853158942,0.9714009011962549,-0.303461249565803,-0.0449436661619993,-0.17565475778346068,0.0022712123852808882,0.6368288739552532,-0.1738999698078681,0.6716375270208114,0.011121034168663956,0.8972346194449922,-0.4268395406109618,0.05629176893361542,1.199446036114754,-0.08554868998563168,-0.0469674118422307,-0.1951880867559161,-0.01963317801714071,0.5578385801082932
0.09176260269388511,1.318620163771375,-7.227621315499601E-4,0.001094145546268031,9.72525776815564E-5,-0.08322737902601632,0.22312287664817626,-0.061904568107411094,1.735166209450998E-5,1.2848814482219979E-4,-0.0014703985493381459,0.43750151304917917,1.0786856821694476E-5,-8.604466290126998E-4,0.5269476265353312,0.4246652471097575,-0.04240119825658229,1.076343117748931E-4,-0.0013687642902115405,-7.275626009659848E-5,0.1040076331358348,-0.047998734565673516,0.30330712762529727,-0.0013513659496255772,0.36715439009108863,-0.0652786356357217,-5.092546252861311E-5,0.6071081311753477,-0.0018197706872959134,5.573530561784646E-6,-0.0017983307117143091,-1.6078203958918734E-4,0.08612697341022107
0.034995444119548226,1.2943552166808703,0.005230483969999904,-0.009824918801278034,-4.8072028871598376E-4,-0.21933513228796317,0.3257026730914109,-0.19395866141450088,-0.0019393100553764457,-3.953805467783282E-4,0.012064138927368816,0.6090246602859596,0.0013032640618845651,0.00798381052229145,0.7261068408921347,0.5725473909468003,-0.17651996691679372,-0.0012707285555064324,0.014973248774694355,0.001376944445848201,0.2824275161299742,-0.1169324530640741,0.4153515354630447,0.003100218622632594,0.5130636028385036,-0.22108662337390333,-7.298296077126383E-4,0.779785981369317,-0.09784684109140643,4.792663428342993E-4,0.015992753775872247,0.002328822469187047,0.24506782652644782
0.0728721229752869,1.338588725941107,0.04963861893422501,-0.05454493151354824,-0.01066472842773575,-0.07977252744414591,0.15685901349398743,-0.06517741490433199,-0.012148448377578261,-0.008480309952737845,0.08927138342507045,0.3092023485061752,-0.0032765676875443623,0.07475831168777808,0.37728011976471215,0.30648742199162204,-0.050994106334690835,-0.010792524952930314,0.08022450320272868,0.01639359525649148,0.10166142899001422,-0.05222064806863379,0.22476858208367537,0.040393167893227645,0.25844743241576773,-0.07599572252856238,-0.012738778910533448,0.4455157185719988,-0.01660785819979926,-0.005245818194008451,0.08556013182373691,0.0181510385627321,0.08761563643008168
0.11113980184222567,1.4,0.03512718366462715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.075,1.4,0.10000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05398164325668869,1.358557288110839,0.09999999999999999,-0.07105729874393824,-0.05276697460865411,-0.0666493628362833,0.09071272287922741,-0.06481084369913265,-0.03112161305707766,-0.021716021997664245,0.22571815166416936,0.2186639930658196,-0.013897219063783094,0.23685906280686878,0.26066546051546297,0.18719514643416593,-0.05603793634213177,-0.02968602687039432,0.10153902721873322,0.07070829769117291,0.08699306732600706,-0.04884007138089263,0.16863186078634035,0.0794418042249229,0.15263933037290267,-0.08137719447394832,-0.03709235830651741,0.2807687998107505,-0.02860092938179081,-0.018768128489517446,0.10475506303395601,0.06582636619159626,0.07837469199120356
0.22499999999999995,1.0490583092523196,-0.15959339484943752,0.7108725756700154,3.646622732561161E-4,0.33986611493539814,1.2824929601997204,0.11579345231592664,0.06918922107764341,0.014153627710233095,-0.11359927215443343,1.597755726564278,0.020067213264752814,0.4604988446930579,1.1962700864164268,1.4955637665821155,-0.2264603216930159,0.13136027136745387,-0.9187318894146588,0.17942512046027034,-0.3701911113128062,0.03040023555684626,1.3364055849748981,-0.004070978585187624,1.379994213956224,0.14631225789939836,-0.3177306916519568,1.1259104085235923,-0.5286024113163905,0.06787033750466193,-0.6913594402886009,0.3779868876025384,-0.20620541692268896
0.2625,0.992959353370123,-0.11877648261645572,0.5346609706032038,0.0026103446193681754,0.5139622688542714,1.3465253643119999,0.16498568578277603,0.07792855018730484,0.012950435764728185,-0.08001290969151588,1.6469317069220606,0.01773452752049381,0.3458999988998715,1.0349376577125264,1.2636878393574482,-0.3481067305498691,0.13488466496507354,-0.5852087479427687,0.20291880261823056,-0.4997909271888059,0.04230159925770291,1.302033519260795,-0.025879434054980065,1.7011950165728131,0.2299139996356758,-0.3790985053547971,0.6038312269484188,-0.7226420771345375,0.050345713312315875,-0.26424934139861495,0.39847132319591866,-0.21042470461630378
0.2625,1.0900987165871296,-0.15128069205530595,0.6653339831709992,4.4709698300369246E-4,0.5043250368807037,1.1880995206940976,0.19595874536419877,0.10974188033926562,0.027501316961669083,-0.13841578781569702,1.5595073928197545,0.04065879486418089,0.38847938574318513,1.3115113208920592,1.562841740615112,-0.2770197659545811,0.22430717708606487,-0.9504823554788867,0.2444811961517427,-0.6025399002011846,0.054891048565848824,1.274021785884404,0.008235685014797652,1.2674046259508447,0.23969027169032212,-0.44444753496049855,1.4469681157453769,-0.7657020209200488,0.15662848558926448,-0.8922204513122253,0.5518846508607425,-0.41276609854287216
0.1607114540265124,1.0962254120251553,-0.12310185506744367,0.5298346602785974,-9.601007283526809E-4,0.04637081360199733,1.127806163558419,0.018290110307029442,0.007108476780175454,0.003855820772164857,-0.13672973779754458,1.5461281801087343,0.005537492060590812,0.2767191673276121,1.3194347774457311,1.488849013693265,-0.02268889285442259,0.015698825696575144,-0.7737984762540776,0.019576919785402006,-0.05412648720554571,0.00790615642799076,1.1931584328677163,0.011674315606580667,1.4076721307551454,0.02150452724776247,-0.03408229230435641,1.4159313374670364,-0.06225998272325106,0.010203398658990608,-0.7526860034260562,0.04015573894552903,-0.03448353553792586
0.15,1.1999999999999997,-0.1,0.3681112958115971,2.986110893581061E-4,-7.559401654076421E-4,0.7699613395939411,1.735378619005921E-5,-2.954215607649695E-4,0.0014703152816437403,-0.2598685321222432,1.3329052380377715,0.001963564858183906,-0.03215361442230943,1.4453274684590167,1.2997840996011756,-5.268763370039289E-4,4.2976073637967355E-4,-0.616331478843619,4.399642668953097E-4,-2.485501246142037E-4,0.0017214241896135905,0.8663832405732008,0.10505723896817626,1.0634947162872666,-9.740744099675756E-4,-1.9789830550164444E-4,1.6209700962843163,-0.0014490633651740056,4.4397900072812454E-4,-0.7399476550686864,8.417291015455652E-4,6.583072932113895E-5
0.19285572701325623,1.1481127060125778,-0.11155092753372184,0.4597996938389171,-0.00770170024256586,0.18103229310163324,0.9751225526882209,0.0794010418768804,0.026340830753318816,0.015418864162152938,-0.17817817654001541,1.469283591716746,0.024359297097574048,0.1599323140379346,1.4249035629562488,1.4750377759473312,-0.058049136629767975,0.05562585794281535,-0.7455505792456608,0.06613719262530737,-0.21442395988101196,0.03511634323182862,1.0711073192251281,0.04722124824950525,1.2535049231413136,0.09104143897622777,-0.11654078824314724,1.657227269860152,-0.2063045526745871,0.03542982610632416,-0.8532154444412366,0.13499862556941405,-0.1433802134066314
0.20691822701325618,1.077595906219335,-0.09999406136211,0.43220050921273284,-0.002936403257997933,0.25223354618667604,1.1470518075344278,0.09998091791912747,0.03494882107676712,0.012408868750829301,-0.11524296195229694,1.570126516080997,0.018572388676834875,0.21676453777821608,1.2781587238985035,1.4108873384033747,-0.11205456259070168,0.07365042694986039,-0.602707766041844,0.08157647973227933,-0.28740835543913695,0.03564055504377262,1.159117343302639,-0.004446970537833204,1.5324044688411602,0.12278149899509219,-0.1487353578354362,1.238166875417499,-0.3096499249809633,0.05183125799115373,-0.5421397400463376,0.16967881445422114,-0.18628204303934923
0.1359375,1.0378789732254625,-0.09232421360461165,0.40572206914933845,2.621009272868478E-4,-0.06426713008937532,1.230841634493949,-0.022785875466609665,-0.008305382507992677,-0.0011212453949626434,-0.08622871377483007,1.6111121130578714,-0.0020832346219834376,0.2322283824096943,1.1717374597237722,1.3366689325191023,0.03404436813106316,-0.015241904158293828,-0.511559608351573,-0.018532905514282324,0.06643033883623187,-0.006433012116988322,1.2099046906210735,-0.013051997626571974,1.7073480690977303,-0.02928967410592979,0.03435747008531919,0.9420463183914446,0.07825514730181735,-0.008977756484713783,-0.36450478510066103,-0.03772762794666916,0.037396603382194825
0.16874999999999998,1.013440545210964,-0.069637103972792,0.3083317412613963,-3.655801023968086E-4,0.08430137644363749,1.2676145017939922,0.028805324527196523,0.007132648653646778,0.002578062126799868,-0.06010576398895431,1.6347877220967706,0.003400949153641488,0.18239143574125646,1.1045135778327118,1.2585464729160922,-0.04816409554013759,0.01422976084642183,-0.36234414347356647,0.01998914161756181,-0.08500954624282218,0.009763725530103094,1.214520193764727,-0.014069074699646416,1.850421516360025,0.03746963460650669,-0.035774429941511296,0.736152413863643,-0.10224716385301354,0.007478962410185005,-0.21056894574668208,0.037527068832098893,-0.04295004659116929
0.30000000000000004,1.2000000000000002,-0.17142857142857149,0.7400709560182418,0.011138662239071818,0.6726893297441078,0.9906012452062265,0.2890717326332642,0.17361146471937527,0.05562033447000957,-0.15134583629592582,1.5079213809582634,0.08322261066254494,0.4496119554897011,1.696803955052088,1.841586343810519,-0.33087618603172353,0.31600165816520415,-1.321271653808876,0.35507581811069466,-0.8267751194183058,0.06492073737629452,1.318452965407008,0.2272045482933511,0.8653736832788325,0.2508082150400284,-0.6590087597202235,2.3270266529348063,-1.0886439460445272,0.1760813975243489,-1.6687102382697763,0.8838112541257879,-0.5725929162506934
0.2469600746476987,1.2,-0.14587232753638413,0.6116141344416425,-0.002826787891483481,0.4187572569103665,0.9197902578484644,0.18753732688157168,0.07094157206556478,0.04288473540579542,-0.16341600554804817,1.478957620009574,0.06754566065168693,0.3247946174786925,1.6602662643406025,1.6632797083696624,-0.17311494807797503,0.08682561256307243,-1.0857771554045297,0.19417245749284817,-0.45267235534244843,0.06815159129362656,1.2129198173668005,0.2360984371102919,0.9954432382640894,0.17232929416284135,-0.3625853637911938,2.1028201509337596,-0.5986776864927678,-0.04417248474331088,-1.3704597838533343,0.4551806985557962,-0.21624069090879486
0.3,1.1311391239219397,-0.14296798926117438,0.6212037255284518,0.0035789567033548205,0.6656617706495653,1.0857699564904082,0.29527466215861375,0.16529198219019678,0.04868599066136136,-0.17004463985813698,1.509269758975403,0.07369655280748698,0.30361182272110027,1.4085570508702574,1.5927008228305843,-0.26724869753442976,0.36389946591597805,-0.9618197344021929,0.28309015761732625,-0.876114199989163,0.08721727380723375,1.2031902732392923,0.01960591060894803,1.1342671814346557,0.34726005663770104,-0.5329722404696201,1.6897615407580735,-0.9283866144911633,0.3277743423817957,-1.0329120942654577,0.6788987237311399,-0.7259918393586291
0.225,0.9893603047626832,-0.022495643825433564,0.1006027193359366,-1.2092547046351818E-6,0.3406568184700135,1.3003676945376095,0.1133144505009098,0.009454965929533397,0.0026538739039437824,-0.01812964273970435,1.6586550998916108,0.0034862294668793073,0.06120965460400596,1.0390206240481288,1.1719700083711795,-0.19902273017346592,0.017585623255486123,-0.10908657902640727,0.025815339012103984,-0.3237594337356181,0.03413746264495964,1.2113591637731493,-0.006304086859812134,1.9799073637285907,0.154854666453121,-0.04803353756700349,0.5402995320708827,-0.39948303864615586,0.0075819195294227195,-0.04875721671089853,0.04783448290020334,-0.1440272540515353
0.21562499999999998,0.983900279782314,-0.062402736521593075,0.27951888782899625,2.2953478856305986E-5,0.2987464608721144,1.3236292735120079,0.09524361133202615,0.023157291002319544,0.00504748401604396,-0.04575450796499094,1.658376083883063,0.006807645332902182,0.17549143875213194,1.0152330162557621,1.179415458430433,-0.18737345559341315,0.04091033883555672,-0.29858545832808653,0.06258828774596509,-0.2788823355005512,0.02788208713912955,1.246560873694353,-0.015301210625497717,1.9455455511236155,0.13030301588812346,-0.11523998188735797,0.5033861526257238,-0.3621447521306187,0.01616293535084105,-0.11937672814515891,0.11457300329535854,-0.1160319217223781
0.22499999999999995,1.0192093070075015,-0.09104451933743554,0.40414357058477035,-4.0634808943573394E-4,0.33940828889454805,1.2715325912512443,0.11842331631806656,0.04068756967727501,0.009576398900863314,-0.07699380053730995,1.6293528245500868,0.013621052890237573,0.24115057210633706,1.1199360833705698,1.2951114081951334,-0.195076742800878,0.07724308934782428,-0.4818933504482023,0.10180581088097251,-0.34858633474623074,0.03582218706990003,1.2305776950258558,-0.018345162294540286,1.750430908743403,0.1568981483840957,-0.1873106141481777,0.7978912373827084,-0.43490409053922,0.0418420933029097,-0.29554430420590816,0.20118491163462024,-0.18236939584398962
0.3,1.0024625785263892,-0.07039139951406381,0.3152066847553271,0.0036330744349112507,0.6797412991374094,1.295459472444249,0.24792696089326355,0.06802291214878504,0.012646161523229723,-0.061665321654220985,1.6522779780930006,0.017846496750731668,0.1820913750662946,1.0833507172172,1.2253808490481821,-0.3865959543899268,0.12325573800209635,-0.3540744434569596,0.1556475315610824,-0.6951102443359418,0.0667310488672884,1.2089228690422509,-0.023653772066667352,1.7734087246794157,0.35500936588363596,-0.3086099281814103,0.6567932454710809,-0.9131006488314203,0.06200021325579088,-0.18637944616895025,0.32519336524029124,-0.3408040205179204
0.29999999999999993,1.0646829845375627,-0.11264999207498905,0.49693315965664114,0.004408458778321425,0.6733915313316691,1.1982014164212647,0.2783038552513748,0.12054646444566307,0.028133370758629483,-0.12266891437451259,1.5898075231748645,0.04170598127029017,0.2555517457554083,1.2512244568072626,1.4138824295313357,-0.3113411352726144,0.24679739009624244,-0.6632211435108789,0.2341268318766613,-0.7987256351359608,0.07953470410608612,1.1879469644699336,-0.02494272847078458,1.45075797351323,0.3688030378111398,-0.4598538137400166,1.1593484771251459,-0.9255223089215642,0.1858796800031652,-0.5535660650318255,0.5369647657342893,-0.5521880361949048
0.18544619771867363,1.351289876189117,-0.1,0.09197014502860658,-0.022890604142763872,0.028418172139439053,0.10799406271094837,0.02248416519047084,-0.011885126906896934,-0.005082612047978232,-0.24954276842421055,0.2622344362080685,-0.0013277448153466704,-0.256122538137805,0.30773155788999784,0.23523122797429755,0.013712057313068174,-0.009986503543800238,-0.13006164906845535,0.031085998095075725,-0.03677305865247204,0.019508570287517395,0.18811380043657197,-0.0879048123435977,0.18437402023312102,0.027278400547037767,-0.013376366677407355,0.35901017712935085,-0.0018750854921274357,-0.004342702512840906,-0.13237268382603085,0.028631400276733294,-0.031809811717229526
0.22500000000000003,1.4,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
